X,Y,FID,PERMITID,TYPE,DECISION,LIQUOR_TYP,ISSUEDATE,EXPIRE_YEA,EXPIRE_DAT,ESTABLISHM,ESTABLIS_1,ESTABLIS_2,ESTABLIS_3,ESTABLIS_4,TYPE_DESCR,LastUpdate,WGS_X,WGS_Y,APN
-93.26075482,44.94930973,615,1215351,L186,PENDING,ON Sale,1/23/2014,2016,1/1/2016,147431,A LA SALSA RESTAURANT,920 Lake St E 155,155,E,LIQ ON-SALE E W/SS SERIES 1000,02:50.6,-10381739.74,5613544.867,3.50E+12
-93.26075482,44.94930973,616,1616099,L216,PENDING,ON Sale,10/18/2013,2015,10/1/2015,172999,RABBIT HOLE THE,920 Lake St E,101,E,LIQ ON-SALE E W/SS SERIES 4000,57:12.0,-10381739.74,5613544.867,3.50E+12
-93.26075482,44.94930973,617,1663080,L204,APPROVED,ON Sale,8/29/2014,2015,7/1/2015,174241,EASTLAKE,920 Lake St E,107,E,LIQ ON-SALE D W/SS SERIES 3000,57:13.0,-10381739.74,5613544.867,3.50E+12
-93.26075482,44.94930973,618,1485798,L247,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,147869,KITCHEN IN THE MARKET,920 Lake St E 106,106,E,WINE E W/STRONG BEER,57:05.8,-10381739.74,5613544.867,3.50E+12
-93.22714527,44.9624928,619,1626765,L247,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,173461,CHEF SHACK RANCH,3025 Franklin Ave E,NULL,E,WINE E W/STRONG BEER,57:05.8,-10377998.34,5615618.677,3.60E+12
-93.23356374,44.96250648,620,1644052,L196,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,173585,SOBER FISH,2627 Franklin Ave E,NULL,E,LIQ ON-SALE E W/SS SERIES 2000,57:05.8,-10378712.84,5615620.829,3.60E+12
-93.23514052,44.95643645,621,563726,L190,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,130288,MEMORY LANES,2520 26th Ave S,NULL,S,LIQ ON-SALE B W/SS SERIES 2000,57:05.8,-10378888.37,5614665.902,3.60E+12
-93.23579268,44.957119,622,564550,L210,APPROVED,ON Sale,10/17/2014,2015,10/1/2015,131099,MPLS AERIE #34 F O E,2507 25th St E,NULL,E,LIQ ON-SALE B W/SS SERIES 4000,57:32.9,-10378960.96,5614773.274,3.60E+12
-93.24121112,44.96253805,623,1581244,L244,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,133548,SEWARD COMMUNITY CAFE,2129 Franklin Ave E,NULL,E,WINE C-1 W/STRONG BEER,57:05.8,-10379564.14,5615625.796,3.60E+12
-93.24050559,44.96253328,624,1236758,L216,APPROVED,ON Sale,10/3/2014,2015,10/1/2015,131296,TRACYS SALOON & EATERY,2207 Franklin Ave E,NULL,E,LIQ ON-SALE E W/SS SERIES 4000,57:40.9,-10379485.6,5615625.046,3.60E+12
-93.23747346,44.96247169,625,1338943,L247,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,160155,HIMALAYAN RESTAURANT,2401 Franklin Ave E,NULL,E,WINE E W/STRONG BEER,57:05.8,-10379148.07,5615615.356,3.60E+12
-93.2417452,44.96243226,626,1657831,L237,APPROVED,ON Sale,8/1/2014,2015,7/1/2015,172792,REBECCAS BAKERY,2111 Franklin Ave E #2,#2,E,LIQ ON-SALE C-1 W/SS SERIES 3000,57:16.8,-10379623.6,5615609.152,3.60E+12
-93.24295383,44.96245321,627,563570,L180,APPROVED,ON Sale,2/7/2014,2015,1/1/2015,130136,BLUE NILE,2027 Franklin Ave E,NULL,E,LIQ ON-SALE B W/SS SERIES 1000,56:14.4,-10379758.14,5615612.447,3.60E+12
-93.23353657,44.95538852,628,1323575,L200,APPROVED,ON Sale,8/1/2014,2015,7/1/2015,162489,HEXAGON,2600 27th Ave S,NULL,S,LIQ ON-SALE B W/SS SERIES 3000,56:57.6,-10378709.82,5614501.054,3.60E+12
-93.23521947,44.95251275,629,1372767,L247,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,162524,KATAR RIVER RESTAURANT,2751 Minnehaha Ave,NULL,NULL,WINE E W/STRONG BEER,57:16.8,-10378897.16,5614048.686,3.60E+12
-93.23268421,44.94999335,630,1165660,L239,APPROVED,ON Sale,10/31/2014,2015,10/1/2015,131309,SCHOONER TAVERN,2901 27th Ave S 1ST FLR,1ST FLR,S,LIQ ON-SALE C-1 W/SS SERIES 4000,57:19.9,-10378614.93,5613652.396,3.60E+12
-93.22953584,44.94862991,631,1679135,L247,PENDING,ON Sale,10/16/2014,2015,4/1/2015,174879,HIMALAYAN,2910 Lake St E,NULL,E,WINE E W/STRONG BEER,57:05.5,-10378264.46,5613437.94,3.60E+12
