X,Y,FID,PERMITID,TYPE,DECISION,LIQUOR_TYP,ISSUEDATE,EXPIRE_YEA,EXPIRE_DAT,ESTABLISHM,ESTABLIS_1,ESTABLIS_2,ESTABLIS_3,ESTABLIS_4,TYPE_DESCR,LastUpdate,WGS_X,WGS_Y,APN
-93.287526443010748,44.952532473238868,593,1655905,L247,APPROVED,ON Sale,2014-08-01 00:00:00.000,2015,2015-04-01 00:00:00.000,171345,WORLD STREET KITCHEN,2743 Lyndale Ave S,NULL,S,WINE E W/STRONG BEER,2014-07-10 00:56:57.643,-10384719.941,5614051.7885,3402924320410
-93.287413207674234,44.950668649846222,594,1650126,L247,APPROVED,ON Sale,2014-06-27 00:00:00.000,2015,2015-04-01 00:00:00.000,173849,KYOTO SUSHI,2841 Lyndale Ave S,NULL,S,WINE E W/STRONG BEER,2014-06-19 00:56:54.153,-10384707.3357,5613758.6152,3402924330010
-93.287664696427925,44.949657272188944,595,1136333,L247,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,140486,GALACTIC PIZZA,2917 Lyndale Ave S,NULL,S,WINE E W/STRONG BEER,2014-04-17 00:57:05.820,-10384735.3313,5613599.5328,3402924330090
-93.287664696427925,44.949657272188944,596,1676031,L245,APPROVED,ON Sale,2014-10-31 00:00:00.000,2015,2015-04-01 00:00:00.000,140486,GALACTIC PIZZA,2917 Lyndale Ave S,NULL,S,WINE C-2 W/STRONG BEER,2014-10-24 00:57:19.923,-10384735.3313,5613599.5328,3402924330090
-93.287649422373136,44.950084201151057,597,1671775,L196,APPROVED,ON Sale,2014-10-17 00:00:00.000,2014,2014-10-04 00:00:00.000,173781,LAGO TACOS LYNLAKE,2901 Lyndale Ave S,NULL,S,LIQ ON-SALE E W/SS SERIES 2000,2014-10-09 00:57:32.920,-10384733.631,5613666.6853,3402924330100
-93.287649422373136,44.950084201151057,598,1642661,L196,APPROVED,ON Sale,2014-04-11 00:00:00.000,2015,2015-04-01 00:00:00.000,173781,LAGO TACOS LYNLAKE,2901 Lyndale Ave S,NULL,S,LIQ ON-SALE E W/SS SERIES 2000,2014-04-03 00:57:03.023,-10384733.631,5613666.6853,3402924330100
-93.287674198807011,44.948662343251812,599,1082865,L242,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,138822,JUNGLE THEATER,2951 Lyndale Ave S,NULL,S,WINE A W/STRONG BEER,2014-04-17 00:57:05.820,-10384736.3891,5613443.0404,3402924330110
-93.28767108165296,44.949110586136804,600,1391135,L206,PENDING,ON Sale,2013-06-28 00:00:00.000,2015,2015-07-01 00:00:00.000,165718,LYNDALE (THE),2937 Lyndale Ave S,NULL,S,LIQ ON-SALE E W/SS SERIES 3000,2014-06-11 00:58:30.957,-10384736.0421,5613513.5442,3402924330110
-93.28766968567102,44.94922224228084,601,1472353,L196,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,168478,MUDDY WATERS,2933 Lyndale Ave S,NULL,S,LIQ ON-SALE E W/SS SERIES 2000,2014-04-17 00:57:05.820,-10384735.8867,5613531.1066,3402924330110
-93.287280928053718,44.948658931054126,602,565119,L235,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,131656,ITS GREEK TO ME,626 Lake St W,NULL,W,LIQ ON-SALE C-1 W/SS SERIES 2000,2014-04-17 00:57:05.820,-10384692.6104,5613442.5037,3402924330200
-93.287280928053718,44.948658931054126,603,1642967,L184,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-01-01 00:00:00.000,57312,FUJI YA,600 Lake St W,NULL,W,LIQ ON-SALE D W/SS SERIES 1000,2014-04-17 00:57:05.820,-10384692.6104,5613442.5037,3402924330200
-93.277435894698002,44.955342891069471,604,563803,L194,APPROVED,ON Sale,2014-10-17 00:00:00.000,2015,2015-04-01 00:00:00.000,130362,BLACK FOREST INN,1 26th St E,NULL,E,LIQ ON-SALE D W/SS SERIES 2000,2014-10-09 00:57:32.920,-10383596.6663,5614493.876,3402924420060
-93.277435894698002,44.955342891069471,605,1675696,L194,APPROVED,ON Sale,2014-10-17 00:00:00.000,2015,2015-10-05 00:00:00.000,130362,BLACK FOREST INN,1 26th St E,NULL,E,LIQ ON-SALE D W/SS SERIES 2000,2014-10-09 00:57:32.920,-10383596.6663,5614493.876,3402924420060
-93.27751092199054,44.953080307238928,606,1490091,L247,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,64064,QUANG RESTAURANT,2719 Nicollet Ave,NULL,NULL,WINE E W/STRONG BEER,2014-04-17 00:57:05.820,-10383605.0183,5614137.9628,3402924420170
-93.276844612798214,44.955331435759312,607,1676407,L245,APPROVED,ON Sale,2014-10-31 00:00:00.000,2015,2015-04-01 00:00:00.000,174352,GYST FERMENTATIONS,25 26th St E,NULL,E,WINE C-2 W/STRONG BEER,2014-10-24 00:57:19.923,-10383530.8451,5614492.074,3402924420260
-93.277516384645779,44.952412611782435,608,563876,L196,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,126887,RAINBOW CHINESE RESTAURANT,2739 Nicollet Ave,NULL,NULL,LIQ ON-SALE E W/SS SERIES 2000,2014-04-17 00:57:05.820,-10383605.6264,5614032.9344,3402924420490
-93.277516384645779,44.952412611782435,609,563876,L196,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,130435,RAINBOW CHINESE RESTAURANT,2739 Nicollet Ave,NULL,NULL,LIQ ON-SALE E W/SS SERIES 2000,2014-04-17 00:57:05.820,-10383605.6264,5614032.9344,3402924420490
-93.277526883256499,44.951167673188806,610,1162031,L242,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,129325,OLD ARIZONA,2821 Nicollet Ave,NULL,NULL,WINE A W/STRONG BEER,2014-10-24 00:57:19.923,-10383606.7951,5613837.109,3402924430170
-93.257726265374657,44.962173118115899,611,933725,L246,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,129567,MARIAS CAFE,1113 Franklin Ave E,NULL,E,WINE D W/STRONG BEER,2014-04-17 00:57:05.820,-10381402.6004,5615568.3823,3502924210200
-93.265801411906452,44.955205055947118,612,1536082,L190,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,170324,AMERICAN SWEDISH INSTITUTE,2600 Park Ave,NULL,NULL,LIQ ON-SALE B W/SS SERIES 2000,2014-04-17 00:57:05.820,-10382301.5216,5614472.1936,3502924320480
-93.265801411906452,44.955205055947118,613,1684130,L180,NEW,ON Sale,2014-11-13 11:31:35.000,2016,2016-01-01 00:00:00.000,175108,FIKA,2600 Park Ave,NULL,NULL,LIQ ON-SALE B W/SS SERIES 1000,2014-11-18 00:57:07.300,-10382301.5216,5614472.1936,3502924320480
-93.263055104877708,44.948570731999631,614,1309173,L247,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,145509,MARISQUERIA EL NAYARITA,730 Lake St E,NULL,E,WINE E W/STRONG BEER,2014-04-17 00:57:05.820,-10381995.8041,5613428.631,3502924330170
-93.260754816777435,44.949309725096853,615,1215351,L186,PENDING,ON Sale,2014-01-23 00:00:00.000,2016,2016-01-01 00:00:00.000,147431,A LA SALSA RESTAURANT,920 Lake St E 155,155,E,LIQ ON-SALE E W/SS SERIES 1000,2014-12-04 01:02:50.603,-10381739.7372,5613544.8668,3502924349000
-93.260754816777435,44.949309725096853,616,1616099,L216,PENDING,ON Sale,2013-10-18 00:00:00.000,2015,2015-10-01 00:00:00.000,172999,RABBIT HOLE THE,920 Lake St E,101,E,LIQ ON-SALE E W/SS SERIES 4000,2014-08-25 00:57:11.983,-10381739.7372,5613544.8668,3502924349000
-93.260754816777435,44.949309725096853,617,1663080,L204,APPROVED,ON Sale,2014-08-29 00:00:00.000,2015,2015-07-01 00:00:00.000,174241,EASTLAKE,920 Lake St E,107,E,LIQ ON-SALE D W/SS SERIES 3000,2014-08-21 00:57:12.987,-10381739.7372,5613544.8668,3502924349000
-93.260754816777435,44.949309725096853,618,1485798,L247,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,147869,KITCHEN IN THE MARKET,920 Lake St E 106,106,E,WINE E W/STRONG BEER,2014-04-17 00:57:05.820,-10381739.7372,5613544.8668,3502924349000
-93.227145273890216,44.962492803072486,619,1626765,L247,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,173461,CHEF SHACK RANCH,3025 Franklin Ave E,NULL,E,WINE E W/STRONG BEER,2014-04-17 00:57:05.820,-10377998.34,5615618.6771,3602924110120
-93.233563744680097,44.962506479081831,620,1644052,L196,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,173585,SOBER FISH,2627 Franklin Ave E,NULL,E,LIQ ON-SALE E W/SS SERIES 2000,2014-04-17 00:57:05.820,-10378712.8409,5615620.8287,3602924120030
-93.235140515277479,44.95643644881995,621,563726,L190,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,130288,MEMORY LANES,2520 26th Ave S,NULL,S,LIQ ON-SALE B W/SS SERIES 2000,2014-04-17 00:57:05.820,-10378888.3662,5614665.9019,3602924130070
-93.235792679597353,44.957118995260174,622,564550,L210,APPROVED,ON Sale,2014-10-17 00:00:00.000,2015,2015-10-01 00:00:00.000,131099,MPLS AERIE #34 F O E,2507 25th St E,NULL,E,LIQ ON-SALE B W/SS SERIES 4000,2014-10-09 00:57:32.920,-10378960.9648,5614773.2739,3602924130070
-93.24121111706684,44.962538050972128,623,1581244,L244,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,133548,SEWARD COMMUNITY CAFE,2129 Franklin Ave E,NULL,E,WINE C-1 W/STRONG BEER,2014-04-17 00:57:05.820,-10379564.1425,5615625.7958,3602924210120
-93.24050559371743,44.962533281914986,624,1236758,L216,APPROVED,ON Sale,2014-10-03 00:00:00.000,2015,2015-10-01 00:00:00.000,131296,TRACYS SALOON & EATERY,2207 Franklin Ave E,NULL,E,LIQ ON-SALE E W/SS SERIES 4000,2014-09-25 00:57:40.890,-10379485.604,5615625.0455,3602924210170
-93.237473464324864,44.962471692204502,625,1338943,L247,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,160155,HIMALAYAN RESTAURANT,2401 Franklin Ave E,NULL,E,WINE E W/STRONG BEER,2014-04-17 00:57:05.820,-10379148.0689,5615615.3558,3602924210420
-93.241745198740915,44.962432258915413,626,1657831,L237,APPROVED,ON Sale,2014-08-01 00:00:00.000,2015,2015-07-01 00:00:00.000,172792,REBECCAS BAKERY,2111 Franklin Ave E #2,#2,E,LIQ ON-SALE C-1 W/SS SERIES 3000,2014-07-24 00:57:16.797,-10379623.5962,5615609.1519,3602924210480
-93.242953825361852,44.962453205172089,627,563570,L180,APPROVED,ON Sale,2014-02-07 00:00:00.000,2015,2015-01-01 00:00:00.000,130136,BLUE NILE,2027 Franklin Ave E,NULL,E,LIQ ON-SALE B W/SS SERIES 1000,2014-01-31 00:56:14.413,-10379758.1399,5615612.4473,3602924220100
-93.233536570642741,44.955388520306073,628,1323575,L200,APPROVED,ON Sale,2014-08-01 00:00:00.000,2015,2015-07-01 00:00:00.000,162489,HEXAGON,2600 27th Ave S,NULL,S,LIQ ON-SALE B W/SS SERIES 3000,2014-07-10 00:56:57.643,-10378709.8159,5614501.0538,3602924420010
-93.235219470902763,44.9525127522286,629,1372767,L247,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,162524,KATAR RIVER RESTAURANT,2751 Minnehaha Ave,NULL,NULL,WINE E W/STRONG BEER,2014-07-24 00:57:16.797,-10378897.1555,5614048.6864,3602924420050
-93.232684205982039,44.949993353171784,630,1165660,L239,APPROVED,ON Sale,2014-10-31 00:00:00.000,2015,2015-10-01 00:00:00.000,131309,SCHOONER TAVERN,2901 27th Ave S 1ST FLR,1ST FLR,S,LIQ ON-SALE C-1 W/SS SERIES 4000,2014-10-24 00:57:19.923,-10378614.9311,5613652.3956,3602924430080
-93.229535837286647,44.948629913696507,631,1679135,L247,PENDING,ON Sale,2014-10-16 10:05:56.000,2015,2015-04-01 00:00:00.000,174879,HIMALAYAN,2910 Lake St E,NULL,E,WINE E W/STRONG BEER,2014-10-17 00:57:05.520,-10378264.4563,5613437.9396,3602924440190
